id,status,question,best_ret,reason,required_terms,forbidden_terms,min_pic_count,language
313,locked,"""In order to keep your fingers safe, what should you pay attention to about the fax?""","To protect your fingers when using the fax machine, keep fingers away from moving covers and openings, and make sure the machine is stopped and disconnected before accessing internal areas for maintenance or clearing problems.
Reference images: <PIC> Manual15_2.",local_systematic_v66,,,1,en
314,locked,"""I'm about to move this fax. Is there anything I should pay attention to?""","Before moving the fax machine, disconnect all cables from the wall outlet, including the power cord and telephone line. Avoid pulling the cables, and reconnect them to the correct ports after moving.
Reference images: <PIC> Manual15_2.",local_systematic_v66,,,1,en
315,locked,"""Are caution or warning labels inside the fax important? If not, can I remove them?""","Yes. Caution and warning labels inside the fax machine are important safety information and should not be removed or covered. Follow those labels and the safety instructions before operating, cleaning, or servicing the product.
Reference images: <PIC> Manual15_2.",local_systematic_v66,,,1,en
316,locked,"""If I'm in Canada, is there any statement of the fax vailable in my country?""","For Canada, the fax manual states that the product complies with Industry Canada licence-exempt RSS standards. Operation must not cause harmful interference and must accept any interference received.
Reference images: <PIC> Manual15_2.",local_systematic_v66,,,1,en
317,locked,"""When using the grill, how to connect regulator to the LP Tank?""","Connecting Regulator To The LP Tank e. 1. LP tank must be properly secured onto gril l. (Refer to assembly sectio n.) 2. Turn all control knobs to the OFF position 3. Turn LP tank OFF by turning OPD hand wheel clockwise to a full sto p. 4. Remove the protective cap from LP tank valv e.Alwaysuse cap and strap supplied with valv e. Do not use a POL transport plug (plastic part with external thread s)! It will defeat the safety feature of thevalv e. 5. Hold regulator and insert nipple into LF tank valv e. Hand 6. tighten the coupling nut,holding regulator in a straight line withLP tank valve so as not to cross
Reference images: <PIC> Manual19_16, Manual19_17.",local_systematic_v66,,,1,en
318,locked,"""To engure my safety when using the grill, how to do leak testing on valves, hose and regulatol?""","Leak Testing Valves, Hose and Regulatol 1. Turn all grill control knobs to OFF 2. Be sure regulator is tightly connected to LP tank 3. Completely open LP tank valve by turning OP D hand wheel counterclockwis e.If you hear a rushing sound,turngasoff immediatel y.There is a major leak at the connection.Correct before proceeding by calling Sears for replacement parts at 1 4. 800 5. 4 6. MY
Reference images: <PIC> Manual19_20, Manual19_21.",local_systematic_v66,,,1,en
319,locked,"""What should I pay attention to on ablout indirect cooking using the grill?""","For indirect cooking on the grill, keep the lid closed and cook with indirect heat rather than direct flame. This is suitable for poultry and large cuts of meat, helps reduce flare-ups from dripping grease, and may require temperature adjustment in cold or windy conditions.
Reference images: <PIC> Manual19_36.",local_systematic_v66,,,1,en
320,locked,"""What are the first three steps in assembly process of the grill according to the manual?""","instructions to clean and/or replace parts of burner assembly or if you have trouble igniting grill
Reference images: <PIC> Manual19_33.",local_systematic_v66,,,1,en
321,locked,"""Can you share me some safety tips using the grill?""","If you have a grill problem see the""Troubleshooting Section"" If the regulator frosts, turn off grill and LP tank valve immediatel
Reference images: <PIC> Manual19_24, Manual19_25.",local_systematic_v66,,,1,en
322,locked,"""What are identification numbers of my jetski? I don't understand that.""","1. Identification (PRI-ID) number, Hull Identification Number (HIN) and engine serial number in the spaces provided for assistance when ordering spare parts from a jetski dealer
2. Avoid sharp turns or other maneuvers that make it hard for others to avoid you or understand where you are goin
Reference images: <PIC> Manual20_16.",local_systematic_v66,,,1,en
323,locked,"""I've heard that my jetski has cruising limitations. Please introduce them.""","Never operate in water that is less than 60 cm (2 ft) deep, otherwise you increase your chance of hitting a submerged object, which could result in injury
Reference images: <PIC> Manual20_17, Manual20_18.",local_systematic_v66,,,1,en
324,locked,"""I've heard that my jetski has cruising limitations. Please introduce them.""","Never operate in water that is less than 60 cm (2 ft) deep, otherwise you increase your chance of hitting a submerged object, which could result in injury
Reference images: <PIC> Manual20_17, Manual20_18.",local_systematic_v66,,,1,en
325,locked,"""What are the operation requirements if I want to use my jetski?""","Look for a helmet designed for personal watercraft use, if possibl
Reference images: <PIC> Manual20_20.",local_systematic_v66,,,1,en
326,locked,"""What kinds of watercraft characteristics does my jetski have?""","Key watercraft characteristics include jet-thrust steering and throttle-dependent control. Water drawn through the intake is pressurized by the impeller and expelled through the jet thrust nozzle; steering depends on handlebar position and the amount of throttle, so turning response decreases when engine speed drops.
Reference images: <PIC> Manual20_24.",local_systematic_v66,,,1,en
327,locked,"""When encountering vessels driving my jetski, what rules should I obey?""","Just as there are rules that apply when you are driving on streets and highways, there are waterway rules that apply when you are operating your watercraf",local_systematic_v66,,,0,en
328,locked,"""I'd like to remove and install the seat of my jetski, what steps should I follow?""","To remove the jetski seat, pull up the seat latch, lift the rear of the seat, and remove it. To install it, insert the front projection into the deck holder, press the rear of the seat down, and confirm it is locked securely.
Reference images: <PIC> Manual20_35, Manual20_36, Manual20_37.",local_systematic_v66,,,1,en
329,locked,"""In daily usage, how to open and close the hood of the jetski?""","$\textcircled{1}$ down, and then lift the hood up. To close the hood, push the hood down to lock it in place. NOTE: Make sure that the hood is properly secured before operating the watercraft. EJU01012
Reference images: <PIC> Manual20_38, Manual20_39.",local_systematic_v66,,,1,en
330,locked,"""I've noticed that there are two different kinds of filler caps on the jetski. How to remove them?""","The jetski fuel tank filler cap and oil tank filler cap can be removed by turning them counterclockwise. When installing them, tighten each cap securely and confirm it is properly closed before operation.
Reference images: <PIC> Manual20_40, Manual20_41.",local_systematic_v66,,,1,en
331,locked,"""If I need to manipulate the two kinds of engine switches on the jetski, what should I do?""","$\textcircled{1}$ , on the end of the engine shut-off cord $\circledcirc$ , under the engine shut-off switch $\textcircled{3}$ (black button)
Reference images: <PIC> Manual20_44.",local_systematic_v66,,,1,en
332,locked,"""There are two kinds of levers on the jetski, how to manipulate them?""","The jetski levers include the throttle lever, choke lever, and QSTS selector. Squeezing the throttle lever increases speed, releasing it reduces speed. Use the choke lever for cold engine starting. Use the QSTS selector at reduced engine speed to adjust the trim angle.
Reference images: <PIC> Manual20_46, Manual20_47, Manual20_51.",local_systematic_v66,,,1,en
333,locked,"""What information should I obtain about Quick Shift Trim System (QSTS) selector when using my jetski""",The QSTS selector $\textcircled{1}$ is located at the left handlebar grip and is used to adjust the trim angle of the watercraft,local_systematic_v66,,,0,en
334,locked,"""What do fuel meter and hour meter on my jetski do?""","If the hour meter malfunctions, $""\_-\_""$ display and the warning light will blink
Reference images: <PIC> Manual20_59.",local_systematic_v66,,,1,en
344,locked,"""Inspecting fuel filter and fuel tank of my jetski is important. How to do that?""","For the jetski fuel filter and fuel tank, inspect for water, dirt, or damage as part of maintenance. The fuel filter is a one-piece disposable filter and should be replaced after the initial service interval and then at the specified periodic interval, or if water is found in the filter. Have a Yamaha dealer replace it if required.
Reference images: <PIC> Manual20_81.",local_systematic_v66,,,1,en
345,locked,"""How to adjust the adjustable sponson of my jetski if needed?""","1. Remove the bolts $\textcircled{1}$ on both sponsons. 2. Remove both sponsons, and then install them in the desired position.
Reference images: <PIC> Manual20_83.",local_systematic_v66,,,1,en
346,locked,"""The intake and impeller of my jetski are dirty. How to clean them?""","To clean a dirty jetski intake or impeller, stop the engine, remove the engine shut-off clip, and keep the watercraft safely supported. Check the jet intake and impeller area for weeds or debris, remove the obstruction carefully, and do not operate the watercraft until the intake area is clear.
Reference images: <PIC> Manual20_74.",local_systematic_v66,,,1,en
347,locked,"""How to start my jetski in different situations?""","To start the jetski engine: 1. Attach the engine shut-off cord to your wrist and insert the clip under the engine shut-off switch. 2. Make sure the cord is not wrapped around the handlebar. 3. Press the green start switch without squeezing the throttle lever or RiDE lever. 4. Release the start switch immediately after the engine starts. Be ready for forward thrust because the engine and drive unit are directly connected.
Reference images: <PIC> Manual40_5, Manual40_6.",local_systematic_v66,,,1,en
348,locked,"""What are basic steps to board my jetski with a passenger in deep water?""","Do not operate the watercraft with a passenger on board until you have considerable practice and experience riding alon
Reference images: <PIC> Manual20_15.",local_systematic_v66,,,1,en
349,locked,"""If it is difficult to balance the jetski at a stand still, what should I do?""","If it is difficult to balance the watercraft at a standstill, proceed as follows:
Reference images: <PIC> jetski_06.",local_systematic_v66,,,1,en
350,locked,"""What is the max load of the jetski?""","The jetski must not be operated when the total load, including all cargo, exceeds 220 kg (485 lb).",local_systematic_v66,,,0,en
351,locked,"""What is the overview of the base station of a landline?""","Base station (XL495)
Reference images: <PIC> Manual22_2, Manual22_3.",local_systematic_v66,,,1,en
352,locked,"""How can you connect the base station of a landline?""","To connect the landline base station, connect one end of the power adapter to the DC input jack on the bottom of the base station and the other end to a wall power socket. Then connect one end of the telephone line cord to the telephone socket on the base station and the other end to the wall telephone socket. If the same line uses DSL service, install a DSL filter to reduce noise and caller ID issues.
Reference images: <PIC> Manual22_22.",local_systematic_v66,,,1,en
353,locked,"""How can you install the handset of a landline?""","To install the handset, pull out the battery tape to activate the pre-installed battery, then place the handset on the base station to charge. Before first use, charge it for about 8 hours.
Reference images: <PIC> Manual22_23, Manual22_27.",local_systematic_v66,,,1,en
354,locked,"""How can you check the battery level of a landline?""","1. • \* In some countries, you have to connect the line adapter to the line cord, then plug the line cord to the telephone socket.
Reference images: <PIC> Manual22_2, Manual22_3.",local_systematic_v66,,,1,en
355,locked,"""What can you do if your landline is in searching status?""","If the landline handset is in searching status, make sure the base station has power, register the handset to the base station, and move the handset closer to the base station.
Reference images: <PIC> Manual22_27.",local_systematic_v66,,,1,en
356,locked,"""How can you know about the current status with different LED indicator behavior on a landline?""","The handset LED indicator can show different event or charging states. Set the handset LED indicator behavior in the handset settings to display the desired status information.
Reference images: <PIC> Manual22_40.",local_systematic_v66,,,1,en
357,locked,"""How can you know about the current status with different LED indicator behavior on the base station of a landline?""","The base station LED indicator shows the current base station status. Check the base station LED indicator behavior to understand status changes or event notifications.
Reference images: <PIC> Manual22_46.",local_systematic_v66,,,1,en
358,locked,"""How can you lower the roll bar of a lawn mower?""","Keep the lawn mower roll bar raised and locked whenever possible and wear the seat belt. Lower it only when absolutely necessary, drive slowly and carefully, and do not wear the seat belt while it is lowered. Use the pins and hairpin cotters to lower or raise and lock it.
Reference images: <PIC> Manual23_32, Manual23_33.",local_systematic_v66,,,1,en
359,locked,"""How can you adjust the rear-shock assemblies for a lawn mower with suspension system only?""","For a mower with suspension, adjust the rear-shock assemblies from the softest to firmest positions to change ride comfort. Keep both sides in the same position.
Reference images: <PIC> Manual23_37, Manual23_38.",local_systematic_v66,,,1,en
360,locked,"""How can you adjust the height of cut for a lawn mower with an electric deck lift?""","To adjust height of cut with an electric deck lift, use the deck-lift switch to raise or lower the mower deck, select the desired hole in the height-of-cut bracket, and insert the height-of-cut pin.
Reference images: <PIC> Manual23_55, Manual23_56.",local_systematic_v66,,,1,en
361,locked,"""How can you load a lawn mower?""","To load a lawn mower, use a full-width, sturdy ramp secured to the trailer or truck. Drive straight up the ramp slowly, avoid sudden acceleration or turning, stop the engine, engage the parking brake, and tie the machine down securely.",local_systematic_v66,,,0,en
362,locked,"""How can you unload a lawn mower?""","To unload a lawn mower, make sure the ramp is secured and clear, then drive straight down slowly. Avoid sudden braking, sharp turns, or side movement on the ramp, and keep people and obstacles away from the unloading area.",local_systematic_v66,,,0,en
363,locked,"""How can you change the engine oil of a lawn mower?""","Dispose of the used oil at a recycling center. 1. Start the engine and let it run for 5 minutes. Note: This warms the oil so that it drains better. 2. Park the machine so that the drain side is slightly lower than the opposite side to ensure that the oil drains completely. 3. Disengage the blade-control switch (PTO) and engage the parking brake. 4. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating position. 5. Drain the oil from the engine ( Figure 49 ). 6. Slowly pour approximately $80\%$ of the specified oil into the filler tube and slowly add the additional oil to bring it to the Full mark ( Figure 50 ). Figure 50 7. Start the engine and drive to a flat area.
Reference images: <PIC> Manual23_75, Manual23_76.",local_systematic_v66,,,1,en
364,locked,"""How can you remove the filters of a lawn mower?""","To remove the mower filters, park on level ground, disengage PTO, engage the parking brake, stop the engine, remove the key, wait for moving parts to stop, release the air-cleaner latches, remove the air-inlet cover, clean the screen and cover, and inspect or replace the primary filter.
Reference images: <PIC> Manual23_72, Manual23_83.",local_systematic_v66,,,1,en
365,locked,"""How can you replace the mower belt of a lawn mower?""","To replace the mower belt, park safely, lower the deck to 76 mm (3 inches), remove the belt covers, release idler spring tension with a 3/8-inch ratchet in the idler arm square hole, remove the belt from the deck pulleys and clutch pulley, install the new belt, then reinstall the guide, spring, and covers.
Reference images: <PIC> Manual23_99, Manual23_100.",local_systematic_v66,,,1,en
366,locked,"""How can you set up control of a over-the-range microwave?""","The microwave Control Set-Up lets you change default settings such as beep sound, clock, display speed, and defrost weight (LBS/KG).
Reference images: <PIC> Manual24_9, Manual24_10.",local_systematic_v66,,,1,en
367,locked,"""How can you set the light timer of a over-the-range microwave?""","The Light Timer can automatically turn the bottom Lo Light on and off at set times each day. Repeat the setup steps to reset the times, or touch Light HI/LO/Off to cancel a running Light Timer.
Reference images: <PIC> Manual24_11, Manual24_12.",local_systematic_v66,,,1,en
368,locked,"""How can you set yout favorite recipe with a over-the-range microwave?""","Favorite Recipe stores a custom cooking program so it can be recalled quickly later. After saving the desired cooking time or program, touch Favorite Recipe to recall it and start cooking.",local_systematic_v66,,,0,en
369,locked,"""How can you reheat food with a over-the-range microwave?""","Reheat (Sensor) heats food without manually setting time and power. Preset categories include Casserole, Dinner Plate, and Soup/Sauce; the sensor determines heating time and the oven signals END when complete.",local_systematic_v66,,,0,en
370,locked,"""How can you use auto defrost of a over-the-range microwave?""","Auto Defrost uses preset defrost sequences for frozen foods. Select the food type and weight, start defrosting, then when the oven pauses and beeps, open the door, turn, separate, or rearrange food, remove thawed portions, and press START to continue.
Reference images: <PIC> Manual24_32, Manual24_33.",local_systematic_v66,,,1,en
371,locked,"""How can you clean the grease filter of a over-the-range microwave?""","To clean the over-the-range microwave grease filter, remove the filter from the underside of the oven, soak and wash it in hot water with mild detergent, rinse and dry it, then reinstall it. Do not operate the microwave without the filter in place when required.",local_systematic_v66,,,0,en
372,locked,"""How can you replace the charcoal filter of a over-the-range microwave? ""","To replace the over-the-range microwave charcoal filter, disconnect power, remove the vent cover or grille as instructed, take out the old charcoal filter, install the new filter in the same position, then reinstall the cover or grille and restore power.",local_systematic_v66,,,0,en
373,locked,"""How can you replace the oven light of a over-the-range microwave? ""","To replace the microwave oven light, disconnect power, remove the vent cover mounting screws, tilt and remove the cover, remove and lift the bulb holder, replace the bulb with a 30 or 40 watt appliance bulb, then reinstall the holder and cover and restore power.
Reference images: <PIC> Manual24_54, Manual24_55.",local_systematic_v66,,,1,en
374,locked,"""How can you set the PCI Express 3.0 x16 slots of a motherboard?""","The motherboard has three PCI Express 3.0 x16 slots for compatible graphics cards. For a single graphics card, use the gray PCIe 3.0 x16_1 slot for better performance. Ensure sufficient power and connect chassis fans when using multiple graphics cards.
Reference images: <PIC> Manual25_31.",local_systematic_v66,,,1,en
375,locked,"""How can you set the jumpers of a motherboard?""","1. Turn OFF the computer and unplug the power cord. 2. Use a metal object such as a screwdriver to short the two pins. 3. Plug the power cord and turn ON the computer. 4. Hold down the < Del > key during the boot process and enter BIOS setup to reenter data. 5. If the steps above do not help, remove the onboard battery and short the two pins again to clear the CMOS RTC RAM data. After clearing the CMOS, reinstall the battery. 6. You do not need to clear the RTC when the system hangs due to overclocking. For system failure due to overclocking, use the CPU Parameter Recall (C.P.R.) feature. Shut down and reboot the system, then the BIOS automatically resets parameter settings to default values.
Reference images: <PIC> Manual25_34.",local_systematic_v66,,,1,en
376,locked,"""How can you set the rear panel connectors of a motherboard?""","1. 7.1 Rear panel connectors 2. Optical S/PDIF out port. This port allows you to connect your PC to amplified speakers, headphones, or Sony/Phillips Digital Interconnect Format (S/PDIF) compliant devices. 3. USB 4. 1 Type A port . This 9-pin Universal Serial Bus (USB) Type A port is for USB 5. 1 devices. 6. USB
Reference images: <PIC> Manual25_38.",local_systematic_v66,,,1,en
377,locked,"""How can you set the onboard LED of a motherboard?""","The onboard LED is the standby power LED. It lights when the system is on, in sleep mode, or in soft-off mode, reminding you to shut down and unplug the power cable before installing or removing motherboard components.
Reference images: <PIC> Manual25_54.",local_systematic_v66,,,1,en
378,locked,"""How can you update the BIOS file of a motherboard?""",To update the BIOS using EZ Flash 3 1. Enter the Advanced Mode of the BIOS setup program. Go to the Tool menu to select EZ Flash 3 Utility and press <Enter> to enable it. 2. Follow the steps below to update the BIOS via USB or Internet.,local_systematic_v66,,,0,en
379,locked,"""How can you create RAID of a motherboard?""","1. Select the type of storage for your RAID Easy Backup or Super Speed , then click Next . a. For Easy Backup, select from Easy Backup (RAID1) or Easy Backup (RAID10) then click Next . You can only select Easy Backup (RAID 2. if you connect four (4) HDDs. b. For Super Speed, select from Super Speed (RAID0) or Super Speed (RAID5) then click Next . 3. After selecting the type of RAID, click Yes to continue the RAID setup. 4. After the RAID setup is done, click Yes to exit the setup then click OK to reset your system.
Reference images: <PIC> Manual25_73, Manual25_74.",local_systematic_v66,,,1,en
380,locked,"""How can you use SATA ODD & USB devices to install an operating system for a motherboard?""","To install an operating system using SATA ODD and USB devices, prepare the support DVD, OS installation source, SATA ODD, and an 8 GB or larger USB device. Copy the OS installation files if needed, connect the USB ODD or USB device, insert the support DVD into SATA ODD, then press F8 during POST to open the boot menu and continue installation.
Reference images: <PIC> Manual25_87, Manual25_88.",local_systematic_v66,,,1,en
381,locked,"""How can you secure the motherboard to the chassis?""","To secure the motherboard to the chassis, install nine screws in the circled screw holes shown in the manual. Do not overtighten the screws, and make sure the indicated side faces the rear of the chassis.
Reference images: <PIC> Manual25_6.",local_systematic_v66,,,1,en
382,locked,"""How can you prepare the installation of Central Processing Unit (CPU) for a motherboard?""","1. 3 Central Processing Unit (CPU) This motherboard comes with a surface mount LGA1151 socket designed for 6th Generation processor s. CPU socket LGA1151 Unplug all power cables before installing the CP U. 2. Ensure that you install the correct CPU designed for the LGA1151 socket onl 3. Upon purchase of the motherboard, ensure that the PnP cap is on the socket and the socket contacts are not ben 4. Keep the cap after installing the motherboar
Reference images: <PIC> Manual25_9.",local_systematic_v66,,,1,en
383,locked,"""How do you know about system memory of a motherboard?""","For system memory, different capacities can be installed in Channel A and Channel B. The system maps the smaller channel capacity for dual-channel operation and runs the remaining larger-channel memory in single-channel mode. Use DIMMs below 1.65 V and a 64-bit OS for 4 GB or more memory.
Reference images: <PIC> Manual25_19.",local_systematic_v66,,,1,en
384,locked,"""How do you know about Serial port connector (10-1 pin COM) of a motherboard?""","1. Serial port connector (10-1 pin COM) This connector is for a serial (COM) port. Connect the serial port module cable to this connector, then install the module to a slot opening at the back of the system chassis. Serial port (COM) connector The COM module is purchased separately.
Reference images: <PIC> Manual25_39.",local_systematic_v66,,,1,en
385,locked,"""How do you know about TPM connector (14-1 pin TPM) for a motherboard?""","The 14-1 pin TPM connector supports a Trusted Platform Module, which securely stores keys, digital certificates, passwords, and data, and helps enhance network security, digital identity protection, and platform integrity.
Reference images: <PIC> Manual25_40.",local_systematic_v66,,,1,en
386,locked,"""How do you know about Thermal sensor connector (2-pin T_SENSOR) of a motherboard?""","1. Thermal sensor connector (2-pin T_SENSOR) 2. If you want to connect a high 3. definition front panel audio module to this connector, set the Front Panel Type item in the BIOS setup to [HD]. 4. 7 Onboard Devices Configuration for detail s.
Reference images: <PIC> Manual25_43, Manual25_44.",local_systematic_v66,,,1,en
387,locked,"""How can you set quick release for a multi-use pressure cooker and air fryer?""","Quick Release (QR/QPR) releases pressure faster after cooking. Press the quick release button until it clicks and locks in the vent position. Steam will come out from the top of the steam release valve; this is normal. Once pressure is fully released, cooking stops quickly, which helps avoid overcooking foods such as vegetables and delicate seafood.
Reference images: <PIC> multi-use_pressure_cooker_and_air_fryer_01, multi-use_pressure_cooker_and_air_fryer_02.",local_systematic_v66,,,1,en
388,locked,"""How can you set pressure cooking lid for a multi-use pressure cooker and air fryer?""","To remove the pressure cooking lid, hold the lid handle and turn it counterclockwise until the lid symbol aligns with the cooker base symbol, then lift it up. To close it, align the lid symbol with the base symbol, place the lid in the track, and turn it clockwise until aligned.",local_systematic_v66,,,0,en
389,locked,"""How can you set float valve for a multi-use pressure cooker and air fryer?""","To remove or set the float valve, hold the flat top of the float valve with your finger and turn the lid over. Remove the silicone cap from the underside, then remove the float valve from the top of the lid. Do not discard the float valve or silicone cap.
Reference images: <PIC> Manual30_36.",local_systematic_v66,,,1,en
390,locked,"""What do you know about anti-block shield for a multi-use pressure cooker and air fryer?""","The anti-block shield prevents food particles from coming up through the steam release pipe and helps pressure regulation. To remove it, grip the lid like a steering wheel and press firmly against the side of the shield until it pops off the prongs. To install it, place the shield over the prongs and press down until it snaps into position. Do not operate the pressure cooker without the anti-block shield installed.
Reference images: <PIC> Manual30_19, Manual30_34, Manual30_35.",local_systematic_v66,,,1,en
391,locked,"""How can you set steam release valve for a multi-use pressure cooker and air fryer?""","To set the steam release valve, press the quick release button until it clicks and locks in the Vent position. Steam will come out from the top of the steam release valve; this is normal. Wait until pressure is fully released before opening the lid.
Reference images: <PIC> Manual30_14.",local_systematic_v66,,,1,en
392,locked,"""How can you set anti-block shield for a multi-use pressure cooker and air fryer?""","The anti-block shield prevents food particles from coming up through the steam release pipe and helps pressure regulation. To remove it, grip the lid like a steering wheel and press firmly against the side of the shield until it pops off the prongs. To install it, place the shield over the prongs and press down until it snaps into position. Do not operate the pressure cooker without the anti-block shield installed.
Reference images: <PIC> Manual30_19, Manual30_34, Manual30_35.",local_systematic_v66,,,1,en
393,locked,"""How can you set silicone cap and float valve for a multi-use pressure cooker and air fryer?""","To remove or set the float valve, hold the flat top of the float valve with your finger and turn the lid over. Remove the silicone cap from the underside, then remove the float valve from the top of the lid. Do not discard the float valve or silicone cap.
Reference images: <PIC> Manual30_36.",local_systematic_v66,,,1,en
394,locked,"""How can you Install the condensation collector for a multi-use pressure cooker and air fryer?""",Install the condensation collector at the back of the cooker base by aligning its grooves with the tabs and sliding it into place. It should be installed before cooking and emptied and rinsed after each use.,local_systematic_v66,,,0,en
395,locked,"""How can you install the sealing ring for a multi-use pressure cooker and air fryer?""","The sealing ring forms an airtight seal between the pressure cooking lid and inner pot. To remove it, pull the silicone edge out from behind the stainless steel sealing ring rack. To install it, press the sealing ring around the rack until it sits firmly behind the rack without wrinkles. Use only one sealing ring at a time.
Reference images: <PIC> Manual30_16, Manual30_30, Manual30_31.",local_systematic_v66,,,1,en
396,locked,"""How can you remove silicone sealing ring for a multi-use pressure cooker and air fryer?""","The sealing ring forms an airtight seal between the pressure cooking lid and inner pot. To remove it, pull the silicone edge out from behind the stainless steel sealing ring rack. To install it, press the sealing ring around the rack until it sits firmly behind the rack without wrinkles. Use only one sealing ring at a time.
Reference images: <PIC> Manual30_16, Manual30_30, Manual30_31.",local_systematic_v66,,,1,en
397,locked,"""What do you know about sealing ring of a multi-use pressure cooker and air fryer?""","The sealing ring forms an airtight seal between the pressure cooking lid and inner pot. To remove it, pull the silicone edge out from behind the stainless steel sealing ring rack. To install it, press the sealing ring around the rack until it sits firmly behind the rack without wrinkles. Use only one sealing ring at a time.
Reference images: <PIC> Manual30_16, Manual30_30, Manual30_31.",local_systematic_v66,,,1,en
398,locked,"""What do you know about steam release valve of a multi-use pressure cooker and air fryer?""","To set the steam release valve, press the quick release button until it clicks and locks in the Vent position. Steam will come out from the top of the steam release valve; this is normal. Wait until pressure is fully released before opening the lid.
Reference images: <PIC> Manual30_14.",local_systematic_v66,,,1,en
399,locked,"""What do you know about quick release button of a multi-use pressure cooker and air fryer?""","Quick Release (QR/QPR) releases pressure faster after cooking. Press the quick release button until it clicks and locks in the vent position. Steam will come out from the top of the steam release valve; this is normal. Once pressure is fully released, cooking stops quickly, which helps avoid overcooking foods such as vegetables and delicate seafood.
Reference images: <PIC> multi-use_pressure_cooker_and_air_fryer_01, multi-use_pressure_cooker_and_air_fryer_02.",local_systematic_v66,,,1,en
400,locked,"""What can you know about natural release(NRorNPR) of a multi-use pressure cooker and air fryer?""","Natural Release (NR/NPR) means the cooker depressurizes naturally as the temperature inside drops after pressure cooking. Always release pressure before opening the lid, and follow the recipe to choose natural release or quick release.
Reference images: <PIC> Manual30_9.",local_systematic_v66,,,1,en
401,locked,"""What is the robot anatomy of the vacuum?""","The vacuum robot anatomy includes the main robot body, Clean button, bin release button, dust bin/bin door, filter, sensors, charging contacts, side brush, front caster wheel, and debris extractors. These parts are the main areas used for operation, emptying the bin, charging, and routine cleaning.
Reference images: <PIC> Manual32_0.",local_systematic_v66,,,1,en
402,locked,"""What are the two primary modes available on a vacuum cleaner that can be used to tailor its performance to meet different home cleaning needs?""","The Dual Mode Virtual Wall Barrier has two main modes: Virtual Wall Mode creates an invisible cone-shaped barrier to block the vacuum from an area, and Halo Mode creates a protected zone around items such as pet bowls or vases.
Reference images: <PIC> Manual32_5, Manual32_6.",local_systematic_v66,,,1,en
403,locked,"""What is the proper procedure for emptying the vacuum cleaner's bin?""","To empty the vacuum bin, press the bin release button, remove the bin, and open the bin door to empty debris. If the full-bin indicator turns on during cleaning, pause cleaning, empty the bin, and continue.
Reference images: <PIC> Manual32_8, Manual32_9.",local_systematic_v66,,,1,en
404,locked,"""What is the correct procedure for cleaning the vacuum cleaner filter?""","To clean the vacuum filter, pull the yellow tab to remove the filter, tap it to remove dust and debris, then reinstall it. The filter door will not close if the filter is not installed correctly.
Reference images: <PIC> Manual32_10, Manual32_11.",local_systematic_v66,,,1,en
405,locked,"""What is the proper procedure for cleaning the full bin sensors on a vacuum cleaner?""","To clean the full bin sensors, remove and empty the bin, then wipe the sensors and the inner and outer sensor ports with a clean, dry cloth.
Reference images: <PIC> Manual32_12, Manual32_13.",local_systematic_v66,,,1,en
406,locked,"""What is the correct procedure for cleaning the extractors (brushes or rollers) on a vacuum cleaner?""","To clean the extractors, pinch the yellow release tabs, lift the extractor frame, remove obstructions from the vacuum path, remove the extractors and yellow caps, clear hair and debris from the caps and metal shafts, then reinstall them.
Reference images: <PIC> Manual32_19, Manual32_20, Manual32_21.",local_systematic_v66,,,1,en
407,locked,"""What is the proper procedure for cleaning the sensors and charging contacts on a vacuum cleaner?""","To clean the sensors and charging contacts, wipe the sensors with a clean, dry cloth and do not spray cleaning solution directly on sensors or openings. Also wipe the charging contacts on both the vacuum and Home Base.
Reference images: <PIC> Manual32_17, Manual32_18.",local_systematic_v66,,,1,en
408,locked,"""What is the correct procedure for positioning the home base of a vacuum cleaner?""","Place the Home Base in an open, uncluttered area with at least 1.5 feet on each side, at least 4 feet in front, at least 4 feet from stairs, and at least 8 feet from virtual wall barriers. Keep it plugged in.",local_systematic_v66,,,0,en
409,locked,"""What is the proper procedure for cleaning the front caster wheel of a vacuum cleaner?""","To clean the vacuum front caster wheel, pull firmly on the front wheel to remove it, clear debris from inside the wheel cavity, then spin the wheel by hand. If it does not rotate freely, remove the wheel from its housing, push out the axle, and clear any hair or debris wrapped around it. Reinstall all parts and make sure the wheel clicks back into place.
Reference images: <PIC> Manual32_15.",local_systematic_v66,,,1,en
410,locked,"""What is the correct procedure for cleaning the side brush of a vacuum cleaner?""","To clean the side brush, use a coin or small screwdriver to remove the screw, remove the brush, clean hair and debris from the brush and post, then reinstall and tighten the screw.
Reference images: <PIC> Manual32_16.",local_systematic_v66,,,1,en
411,locked,"""What is the function of the dual-mode virtual wall barrier on a vacuum cleaner?""","The Dual Mode Virtual Wall Barrier has two main modes: Virtual Wall Mode creates an invisible cone-shaped barrier to block the vacuum from an area, and Halo Mode creates a protected zone around items such as pet bowls or vases.
Reference images: <PIC> Manual32_5, Manual32_6.",local_systematic_v66,,,1,en
412,locked,"""What are the troubleshooting steps if the vacuum indicates a problem?""","· If vacuum is returning to recharge after completing a cleaning cycle, if will play a series of fones to indicate successful completion of the cleaning cycl",local_systematic_v66,,,0,en
